cellline	Cellcount	location[column]	location[plate]	location[row]	SeedingNumber	Untrt	location[well]	drug	drug[HMSLid]	durg[conc]=uM	readout[time]=h	pert_type	Date
BT20	1944	5	1	7	1250	0	G05	17-AAG	-	0.001	72	trt_cp	20140523_Bati
BT20	810	5	1	9	625	0	I05	17-AAG	-	0.001	72	trt_cp	20140523_Bati
BT20	372	5	1	11	312.5	0	K05	17-AAG	-	0.001	72	trt_cp	20140523_Bati
BT20	137	5	1	13	156.25	0	M05	17-AAG	-	0.001	72	trt_cp	20140523_Bati
BT20	7045	5	1	4	5000	0	D05	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4465	5	1	6	2500	0	F05	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	2048	5	1	8	1250	0	H05	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	952	5	1	10	625	0	J05	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	280	5	1	12	312.5	0	L05	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	133	5	1	14	156.25	0	N05	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	7664	6	1	3	5000	0	C06	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
BT20	3957	6	1	4	5000	0	D06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	4441	6	1	5	2500	0	E06	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
BT20	2135	6	1	6	2500	0	F06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	1839	6	1	7	1250	0	G06	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
BT20	1047	6	1	8	1250	0	H06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	1003	6	1	9	625	0	I06	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
BT20	384	6	1	10	625	0	J06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	300	6	1	11	312.5	0	K06	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
BT20	166	6	1	12	312.5	0	L06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	182	6	1	13	156.25	0	M06	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
BT20	80	6	1	14	156.25	0	N06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	6644	7	1	3	5000	0	C07	OSI906	-	3.1623	72	trt_cp	20140523_Bati
BT20	7047	7	1	4	5000	0	D07	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
BT20	3842	7	1	5	2500	0	E07	OSI906	-	3.1623	72	trt_cp	20140523_Bati
BT20	4364	7	1	6	2500	0	F07	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
BT20	1658	7	1	7	1250	0	G07	OSI906	-	3.1623	72	trt_cp	20140523_Bati
BT20	2154	7	1	8	1250	0	H07	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
BT20	888	7	1	9	625	0	I07	OSI906	-	3.1623	72	trt_cp	20140523_Bati
BT20	1160	7	1	10	625	0	J07	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
BT20	255	7	1	11	312.5	0	K07	OSI906	-	3.1623	72	trt_cp	20140523_Bati
BT20	330	7	1	12	312.5	0	L07	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
BT20	139	7	1	13	156.25	0	M07	OSI906	-	3.1623	72	trt_cp	20140523_Bati
BT20	141	7	1	14	156.25	0	N07	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
BT20	4339	8	1	3	5000	0	C08	Erlotinib	-	20	72	trt_cp	20140523_Bati
BT20	4417	8	1	4	5000	0	D08	Erlotinib	-	10	72	trt_cp	20140523_Bati
BT20	2399	8	1	5	2500	0	E08	Erlotinib	-	20	72	trt_cp	20140523_Bati
BT20	2783	8	1	6	2500	0	F08	Erlotinib	-	10	72	trt_cp	20140523_Bati
BT20	1157	8	1	7	1250	0	G08	Erlotinib	-	20	72	trt_cp	20140523_Bati
BT20	1294	8	1	8	1250	0	H08	Erlotinib	-	10	72	trt_cp	20140523_Bati
BT20	685	8	1	9	625	0	I08	Erlotinib	-	20	72	trt_cp	20140523_Bati
BT20	534	8	1	10	625	0	J08	Erlotinib	-	10	72	trt_cp	20140523_Bati
BT20	522	8	1	11	312.5	0	K08	Erlotinib	-	20	72	trt_cp	20140523_Bati
BT20	255	8	1	12	312.5	0	L08	Erlotinib	-	10	72	trt_cp	20140523_Bati
BT20	193	8	1	13	156.25	0	M08	Erlotinib	-	20	72	trt_cp	20140523_Bati
BT20	99	8	1	14	156.25	0	N08	Erlotinib	-	10	72	trt_cp	20140523_Bati
BT20	7371	9	1	3	5000	0	C09	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
BT20	5387	9	1	4	5000	0	D09	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	4555	9	1	5	2500	0	E09	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
BT20	3418	9	1	6	2500	0	F09	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	2090	9	1	7	1250	0	G09	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
BT20	1727	9	1	8	1250	0	H09	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	965	9	1	9	625	0	I09	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
BT20	887	9	1	10	625	0	J09	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	423	9	1	11	312.5	0	K09	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
BT20	415	9	1	12	312.5	0	L09	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	144	9	1	13	156.25	0	M09	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
BT20	97	9	1	14	156.25	0	N09	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	7194	10	1	3	5000	0	C10	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	6992	10	1	4	5000	0	D10	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	4527	10	1	5	2500	0	E10	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	4060	10	1	6	2500	0	F10	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	2082	10	1	7	1250	0	G10	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	1897	10	1	8	1250	0	H10	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	1004	10	1	9	625	0	I10	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	826	10	1	10	625	0	J10	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	402	10	1	11	312.5	0	K10	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	323	10	1	12	312.5	0	L10	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	180	10	1	13	156.25	0	M10	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	95	10	1	14	156.25	0	N10	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	7304	11	1	4	5000	0	D11	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	4161	11	1	6	2500	0	F11	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	2198	11	1	8	1250	0	H11	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	1079	11	1	10	625	0	J11	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	416	11	1	12	312.5	0	L11	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	124	11	1	14	156.25	0	N11	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	7274	11	1	3	5000	0	C11	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4610	11	1	5	2500	0	E11	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	2129	11	1	7	1250	0	G11	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	997	11	1	9	625	0	I11	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	394	11	1	11	312.5	0	K11	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	168	11	1	13	156.25	0	M11	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	2601	12	1	3	5000	0	C12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
BT20	7067	12	1	4	5000	0	D12	OSI906	-	0.01	72	trt_cp	20140523_Bati
BT20	1307	12	1	5	2500	0	E12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
BT20	4698	12	1	6	2500	0	F12	OSI906	-	0.01	72	trt_cp	20140523_Bati
BT20	577	12	1	7	1250	0	G12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
BT20	1964	12	1	8	1250	0	H12	OSI906	-	0.01	72	trt_cp	20140523_Bati
BT20	286	12	1	9	625	0	I12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
BT20	956	12	1	10	625	0	J12	OSI906	-	0.01	72	trt_cp	20140523_Bati
BT20	130	12	1	11	312.5	0	K12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
BT20	288	12	1	12	312.5	0	L12	OSI906	-	0.01	72	trt_cp	20140523_Bati
BT20	78	12	1	13	156.25	0	M12	17-AAG	-	0.1	72	trt_cp	20140523_Bati
BT20	167	12	1	14	156.25	0	N12	OSI906	-	0.01	72	trt_cp	20140523_Bati
BT20	7261	13	1	3	5000	0	C13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	7065	13	1	4	5000	0	D13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
BT20	4687	13	1	5	2500	0	E13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	4656	13	1	6	2500	0	F13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
BT20	2017	13	1	7	1250	0	G13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	2395	13	1	8	1250	0	H13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
BT20	1019	13	1	9	625	0	I13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	1075	13	1	10	625	0	J13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
BT20	370	13	1	11	312.5	0	K13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	301	13	1	12	312.5	0	L13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
BT20	235	13	1	13	156.25	0	M13	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	134	13	1	14	156.25	0	N13	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
BT20	7187	14	1	3	5000	0	C14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
BT20	5583	14	1	4	5000	0	D14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
BT20	4461	14	1	5	2500	0	E14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
BT20	2953	14	1	6	2500	0	F14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
BT20	2277	14	1	7	1250	0	G14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
BT20	1133	14	1	8	1250	0	H14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
BT20	1046	14	1	9	625	0	I14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
BT20	419	14	1	10	625	0	J14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
BT20	334	14	1	11	312.5	0	K14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
BT20	134	14	1	12	312.5	0	L14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
BT20	206	14	1	13	156.25	0	M14	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
BT20	60	14	1	14	156.25	0	N14	17-AAG	-	0.01	72	trt_cp	20140523_Bati
BT20	6789	15	1	3	5000	0	C15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
BT20	5480	15	1	4	5000	0	D15	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	4304	15	1	5	2500	0	E15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
BT20	3149	15	1	6	2500	0	F15	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	1821	15	1	7	1250	0	G15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
BT20	1552	15	1	8	1250	0	H15	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	1103	15	1	9	625	0	I15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
BT20	645	15	1	10	625	0	J15	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	316	15	1	11	312.5	0	K15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
BT20	319	15	1	12	312.5	0	L15	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	159	15	1	13	156.25	0	M15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
BT20	68	15	1	14	156.25	0	N15	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	7069	16	1	3	5000	0	C16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
BT20	4540	16	1	5	2500	0	E16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
BT20	1859	16	1	7	1250	0	G16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
BT20	1032	16	1	9	625	0	I16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
BT20	369	16	1	11	312.5	0	K16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
BT20	180	16	1	13	156.25	0	M16	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
BT20	7057	16	1	4	5000	0	D16	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4242	16	1	6	2500	0	F16	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	2240	16	1	8	1250	0	H16	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1089	16	1	10	625	0	J16	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	341	16	1	12	312.5	0	L16	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	161	16	1	14	156.25	0	N16	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	7103	17	1	3	5000	0	C17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
BT20	6856	17	1	4	5000	0	D17	Lapatinib	-	1	72	trt_cp	20140523_Bati
BT20	4374	17	1	5	2500	0	E17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
BT20	3962	17	1	6	2500	0	F17	Lapatinib	-	1	72	trt_cp	20140523_Bati
BT20	1932	17	1	7	1250	0	G17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
BT20	1866	17	1	8	1250	0	H17	Lapatinib	-	1	72	trt_cp	20140523_Bati
BT20	1153	17	1	9	625	0	I17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
BT20	948	17	1	10	625	0	J17	Lapatinib	-	1	72	trt_cp	20140523_Bati
BT20	314	17	1	11	312.5	0	K17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
BT20	239	17	1	12	312.5	0	L17	Lapatinib	-	1	72	trt_cp	20140523_Bati
BT20	153	17	1	13	156.25	0	M17	OSI906	-	0.031667	72	trt_cp	20140523_Bati
BT20	167	17	1	14	156.25	0	N17	Lapatinib	-	1	72	trt_cp	20140523_Bati
BT20	7456	18	1	3	5000	0	C18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	2824	18	1	4	5000	0	D18	Lapatinib	-	10	72	trt_cp	20140523_Bati
BT20	4449	18	1	5	2500	0	E18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	1420	18	1	6	2500	0	F18	Lapatinib	-	10	72	trt_cp	20140523_Bati
BT20	1955	18	1	7	1250	0	G18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	643	18	1	8	1250	0	H18	Lapatinib	-	10	72	trt_cp	20140523_Bati
BT20	923	18	1	9	625	0	I18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	325	18	1	10	625	0	J18	Lapatinib	-	10	72	trt_cp	20140523_Bati
BT20	342	18	1	11	312.5	0	K18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	111	18	1	12	312.5	0	L18	Lapatinib	-	10	72	trt_cp	20140523_Bati
BT20	236	18	1	13	156.25	0	M18	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	37	18	1	14	156.25	0	N18	Lapatinib	-	10	72	trt_cp	20140523_Bati
BT20	6364	19	1	3	5000	0	C19	Erlotinib	-	1	72	trt_cp	20140523_Bati
BT20	7263	19	1	4	5000	0	D19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
BT20	3724	19	1	5	2500	0	E19	Erlotinib	-	1	72	trt_cp	20140523_Bati
BT20	4482	19	1	6	2500	0	F19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
BT20	1701	19	1	7	1250	0	G19	Erlotinib	-	1	72	trt_cp	20140523_Bati
BT20	2011	19	1	8	1250	0	H19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
BT20	913	19	1	9	625	0	I19	Erlotinib	-	1	72	trt_cp	20140523_Bati
BT20	972	19	1	10	625	0	J19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
BT20	364	19	1	11	312.5	0	K19	Erlotinib	-	1	72	trt_cp	20140523_Bati
BT20	378	19	1	12	312.5	0	L19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
BT20	145	19	1	13	156.25	0	M19	Erlotinib	-	1	72	trt_cp	20140523_Bati
BT20	151	19	1	14	156.25	0	N19	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
BT20	7235	20	1	3	5000	0	C20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
BT20	7191	20	1	4	5000	0	D20	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	4246	20	1	5	2500	0	E20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
BT20	4382	20	1	6	2500	0	F20	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	1982	20	1	7	1250	0	G20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
BT20	2144	20	1	8	1250	0	H20	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	1012	20	1	9	625	0	I20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
BT20	828	20	1	10	625	0	J20	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	350	20	1	11	312.5	0	K20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
BT20	333	20	1	12	312.5	0	L20	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	171	20	1	13	156.25	0	M20	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
BT20	142	20	1	14	156.25	0	N20	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	5530	21	1	3	5000	0	C21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	7349	21	1	4	5000	0	D21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	3222	21	1	5	2500	0	E21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	4334	21	1	6	2500	0	F21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	1496	21	1	7	1250	0	G21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	1968	21	1	8	1250	0	H21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	685	21	1	9	625	0	I21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	888	21	1	10	625	0	J21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	266	21	1	11	312.5	0	K21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	348	21	1	12	312.5	0	L21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	167	21	1	13	156.25	0	M21	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	106	21	1	14	156.25	0	N21	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
BT20	2070	22	1	3	5000	0	C22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	2807	22	1	4	5000	0	D22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	1063	22	1	5	2500	0	E22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	1395	22	1	6	2500	0	F22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	479	22	1	7	1250	0	G22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	573	22	1	8	1250	0	H22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	223	22	1	9	625	0	I22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	269	22	1	10	625	0	J22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	117	22	1	11	312.5	0	K22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	121	22	1	12	312.5	0	L22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	40	22	1	13	156.25	0	M22	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	70	22	1	14	156.25	0	N22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	6723	23	1	3	5000	0	C23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	7072	23	1	4	5000	0	D23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4278	23	1	5	2500	0	E23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4269	23	1	6	2500	0	F23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1543	23	1	7	1250	0	G23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1549	23	1	8	1250	0	H23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	908	23	1	9	625	0	I23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	656	23	1	10	625	0	J23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	242	23	1	11	312.5	0	K23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	275	23	1	12	312.5	0	L23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	107	23	1	13	156.25	0	M23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	70	23	1	14	156.25	0	N23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	7343	2	2	3	5000	0	C02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	7602	2	2	4	5000	0	D02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4045	2	2	5	2500	0	E02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4256	2	2	6	2500	0	F02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1601	2	2	7	1250	0	G02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1575	2	2	8	1250	0	H02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	637	2	2	9	625	0	I02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	683	2	2	10	625	0	J02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	236	2	2	11	312.5	0	K02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	207	2	2	12	312.5	0	L02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	113	2	2	13	156.25	0	M02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	91	2	2	14	156.25	0	N02	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	7506	3	2	3	5000	0	C03	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	7415	3	2	4	5000	0	D03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	4205	3	2	5	2500	0	E03	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	3373	3	2	6	2500	0	F03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	1652	3	2	7	1250	0	G03	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	1801	3	2	8	1250	0	H03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	727	3	2	9	625	0	I03	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	796	3	2	10	625	0	J03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	243	3	2	11	312.5	0	K03	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	231	3	2	12	312.5	0	L03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	158	3	2	13	156.25	0	M03	OSI906	-	0.1	72	trt_cp	20140523_Bati
BT20	139	3	2	14	156.25	0	N03	Erlotinib	-	0.01	72	trt_cp	20140523_Bati
BT20	5826	4	2	3	5000	0	C04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	6057	4	2	4	5000	0	D04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	3228	4	2	5	2500	0	E04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	3366	4	2	6	2500	0	F04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	1543	4	2	7	1250	0	G04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	1557	4	2	8	1250	0	H04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	656	4	2	9	625	0	I04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	634	4	2	10	625	0	J04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	268	4	2	11	312.5	0	K04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	252	4	2	12	312.5	0	L04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	81	4	2	13	156.25	0	M04	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	104	4	2	14	156.25	0	N04	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
BT20	6137	5	2	3	5000	0	C05	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	2331	5	2	4	5000	0	D05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	3318	5	2	5	2500	0	E05	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	1237	5	2	6	2500	0	F05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	1394	5	2	7	1250	0	G05	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	554	5	2	8	1250	0	H05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	657	5	2	9	625	0	I05	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	269	5	2	10	625	0	J05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	232	5	2	11	312.5	0	K05	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	123	5	2	12	312.5	0	L05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	104	5	2	13	156.25	0	M05	OSI906	-	10	72	trt_cp	20140523_Bati
BT20	48	5	2	14	156.25	0	N05	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
BT20	7616	6	2	3	5000	0	C06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	5064	6	2	4	5000	0	D06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	4595	6	2	5	2500	0	E06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	2129	6	2	6	2500	0	F06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	1805	6	2	7	1250	0	G06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	957	6	2	8	1250	0	H06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	854	6	2	9	625	0	I06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	383	6	2	10	625	0	J06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	289	6	2	11	312.5	0	K06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	165	6	2	12	312.5	0	L06	OSI906	-	20	72	trt_cp	20140523_Bati
BT20	192	6	2	13	156.25	0	M06	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
BT20	62	6	2	14	156.25	0	N06	OSI906	-	20	72	trt_cp	20140523_Bati
